OID,YEAR,WEEK,Month,Nmonth,ADDRESS,Longitude,Latitude,Ae_aegypti_femalers,Ae_aegypti_males,Cx_quinquefasciatus_females,Cx_quinquefasciatus_males
2326,2013,41,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,1,5,4
2327,2013,42,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
2328,2013,43,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
2329,2013,44,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,0,2,5
2330,2013,45,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,7,10
2331,2013,46,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2332,2013,47,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2333,2013,48,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2334,2013,49,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2335,2013,50,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,26,20
2336,2013,51,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2337,2013,52,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2910,2014,1,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
2911,2014,2,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,4
2912,2014,3,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,3,6
2913,2014,4,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,3,1
2914,2014,5,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,9,16
2915,2014,6,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,1
2916,2014,7,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,11,12
2917,2014,8,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,7,3
2918,2014,9,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,25,19
2919,2014,10,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,19,20
2920,2014,11,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,36,46
2921,2014,12,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,7,7
2922,2014,13,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,86,52
2923,2014,14,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,34,48
2924,2014,15,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,106,48
2925,2014,16,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,132,21
2926,2014,17,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,168,91
2927,2014,18,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,14,34
2928,2014,19,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,2
2929,2014,20,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,53,60
2930,2014,21,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,18,10
2931,2014,22,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,22,38
2932,2014,23,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,17,43
2933,2014,24,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,14,2,6,13
2934,2014,25,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,17,23
2935,2014,26,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,11,3
2936,2014,27,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,15,11
2937,2014,28,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2938,2014,29,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,2,0
2939,2014,30,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2940,2014,31,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2941,2014,32,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,2,2
2942,2014,33,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,0,1
2943,2014,34,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,3,0
2944,2014,35,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,6,6
2945,2014,36,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2946,2014,37,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2947,2014,38,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,1,2,1
2948,2014,39,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,0,1,2
2949,2014,40,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,7,1
2950,2014,41,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,7,1
2951,2014,42,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,1
2952,2014,43,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,2,5
2953,2014,44,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,6,2
2954,2014,45,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,2
2955,2014,46,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,16,4
2956,2014,47,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,14,1
2957,2014,48,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,30,12
2958,2014,49,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,19,3
2959,2014,50,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,19,5
2960,2014,51,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
2961,2014,52,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
3586,2015,1,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
3587,2015,2,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,0
3588,2015,3,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,5,6
3589,2015,4,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,0,0
3590,2015,5,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,4,3
3591,2015,6,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,31,0
3592,2015,7,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,14,2
3593,2015,8,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,38,2
3594,2015,9,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,6,0
3595,2015,10,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,20,7
3596,2015,11,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,23,4
3597,2015,12,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,0
3598,2015,13,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
3599,2015,14,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,18,10
3600,2015,15,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,26,22
3601,2015,16,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,10,3
3602,2015,17,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,3,6
3603,2015,18,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
3604,2015,19,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,0,32,41
3605,2015,20,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,8,6
3606,2015,21,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,15,9,6,8
3607,2015,22,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,15,4,14,5
3608,2015,23,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,7,5
3609,2015,24,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
3610,2015,25,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,12,3,1,2
3611,2015,26,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,2,6,4
3612,2015,27,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,2,6,4
3613,2015,28,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,6,1
3614,2015,29,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,3,1
3615,2015,30,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,9,9
3616,2015,31,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,6,2
3617,2015,32,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,2,19,3
3618,2015,33,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,3,5,7
3619,2015,34,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,5,1
3620,2015,35,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,3,9,3
3621,2015,36,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,0,6,4
3622,2015,37,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,1,5,3
3623,2015,38,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,4,3,0
3624,2015,39,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,4,2
3625,2015,40,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,14,2,2,1
3626,2015,41,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,1,2,2
3627,2015,42,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,14,10
3628,2015,43,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,3,9,6
3629,2015,44,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,1,35,25
3630,2015,45,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,1,3,17
3631,2015,46,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,7,2
3632,2015,47,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,7,28,7
3633,2015,48,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
3634,2015,49,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,5,1
3635,2015,50,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,1,8,4
3636,2015,51,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,3,9,8
3637,2015,52,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,0,24,7
4834,2017,1,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,3,10,4
4835,2017,2,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,2,149,11
4836,2017,3,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,1,19,11
4837,2017,4,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,0,80,6
4838,2017,5,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,19,0
4839,2017,6,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,5,112,16
4840,2017,7,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4841,2017,8,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
4842,2017,9,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,1,26,0
4843,2017,10,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,1,51,22
4844,2017,11,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4845,2017,12,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,0,34,1
4846,2017,13,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4847,2017,14,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4848,2017,15,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,0,10,6
4849,2017,16,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,1,0
4850,2017,17,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,4,7,9
4851,2017,18,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,1,0,5
4852,2017,19,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,0,0,0
4853,2017,20,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,17,10,5,17
4854,2017,21,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,14,5,6,5
4855,2017,22,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,12,3,24,7
4856,2017,23,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,2,8,3
4857,2017,24,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,9,3,2,1
4858,2017,25,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,18,3,6,2
4859,2017,26,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,0,0,0
4860,2017,27,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,0,2,1
4861,2017,28,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,6,4,3
4862,2017,29,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,17,8,3,2
4863,2017,30,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,0,2
4864,2017,31,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,1,0
4865,2017,32,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4866,2017,33,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4867,2017,34,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,5,0
4868,2017,35,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
4869,2017,36,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4870,2017,37,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4871,2017,38,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4872,2017,39,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,1,38,44
4873,2017,40,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,1,17,1
4874,2017,41,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,43,0
4875,2017,42,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,2
4876,2017,43,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,1,0
4877,2017,44,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,4,0
4878,2017,45,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
4879,2017,46,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
4880,2017,47,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,6,2
4881,2017,48,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,9,4
4882,2017,49,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,95,7
4883,2017,50,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,5,5
4884,2017,51,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,78,7
4885,2017,52,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5250,2018,1,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5251,2018,2,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,29,3
5252,2018,3,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,53,4
5253,2018,4,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,41,0
5254,2018,5,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,42,1
5255,2018,6,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,36,1
5256,2018,7,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,32,1
5257,2018,8,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,13,1
5258,2018,9,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5259,2018,10,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,33,7
5260,2018,11,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,2,3
5261,2018,12,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,25,5
5262,2018,13,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,122,2
5263,2018,14,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,1,171,40
5264,2018,15,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,32,6
5265,2018,16,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,58,9
5266,2018,17,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,124,48
5267,2018,18,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,10,1
5268,2018,19,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,2,1
5269,2018,20,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,2,15,0
5270,2018,21,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,0,2
5271,2018,22,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,0,0
5272,2018,23,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,11,1,2,0
5273,2018,24,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,1,0
5274,2018,25,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,13,4,3,0
5275,2018,26,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,6,6,1
5276,2018,27,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,0,1
5277,2018,28,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,6,7,2
5278,2018,29,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,4,3,0
5279,2018,30,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,11,3,8,2
5280,2018,31,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,6,19,5
5281,2018,32,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,14,2,4,1
5282,2018,33,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,0,0
5283,2018,34,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,1,0
5284,2018,35,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,2,0
5285,2018,36,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,21,3,10,1
5286,2018,37,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,2,2,0
5287,2018,38,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,2,2,0
5288,2018,39,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,2,0
5289,2018,40,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,11,5,5,0
5290,2018,41,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,16,2
5291,2018,42,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,13,11
5292,2018,43,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5293,2018,44,October,10,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,0,12,0
5294,2018,45,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,30,18
5295,2018,46,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,23,1
5296,2018,47,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,9,0
5297,2018,48,November,11,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,32,0
5298,2018,49,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,36,1
5299,2018,50,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,100,1
5300,2018,51,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,6,0
5301,2018,52,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,58,3
5874,2019,1,December,12,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5875,2019,2,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,118,0
5876,2019,3,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,42,0
5877,2019,4,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,25,8
5878,2019,5,January,1,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,35,2
5879,2019,6,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,1,95,0
5880,2019,7,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,1,29,3
5881,2019,8,February,2,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,18,0
5882,2019,9,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,0,23,2
5883,2019,10,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,0,39,0
5884,2019,11,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,0,80,1
5885,2019,12,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,0,0,107,0
5886,2019,13,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,0,1,0
5887,2019,14,March,3,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,2,14,0
5888,2019,15,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,2,10,0
5889,2019,16,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,7,4,73,8
5890,2019,17,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,9,1,31,0
5891,2019,18,April,4,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,48,5
5892,2019,19,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,1,10,3
5893,2019,20,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,19,12,3,1
5894,2019,21,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,3,1,4,2
5895,2019,22,May,5,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,11,3,13,1
5896,2019,23,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,6,1
5897,2019,24,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,8,0,5,0
5898,2019,25,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,2,4,0
5899,2019,26,June,6,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,ND,ND,ND,ND
5900,2019,27,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,1,1,0
5901,2019,28,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,2,1,2
5902,2019,29,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,9,0,1,2
5903,2019,30,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,10,3,7,2
5904,2019,31,July,7,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,6,0,0
5905,2019,32,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,11,6,2,0
5906,2019,33,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,5,6,0,1
5907,2019,34,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,1,0,0,1
5908,2019,35,August,8,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,11,1,1
5909,2019,36,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,4,3,2,0
5910,2019,37,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,25,8,17,2
5911,2019,38,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,2,5,14,5
5912,2019,39,September,9,"719 CHAPMAN, Key West, FL, ",-81.80394006,24.55189766,6,5,40,2
